chr22	16192034	16192710	
chr22	16199563	16200452	
chr22	16201926	16202269	
chr22	16872098	16872774	
chr22	16884503	16885179	
chr22	16921696	16922495	
chr22	17198835	17199268	
chr22	17230160	17230836	
chr22	17255544	17255858	
chr22	17264682	17265211	
chr22	17286521	17287398	
chr22	17372867	17373141	
chr22	17378269	17378945	
chr22	17386591	17387484	
chr22	17392179	17392631	
chr22	17398126	17398845	
chr22	17538860	17539657	
chr22	17551817	17552698	
chr22	17555737	17556276	
chr22	17576289	17576965	
chr22	17600387	17600822	
chr22	17601311	17601987	
chr22	17645401	17646282	
chr22	17651928	17653340	
chr22	17681992	17682668	
chr22	17694924	17695302	
chr22	17715015	17715476	
chr22	17847804	17848256	
chr22	17897979	17898655	
chr22	17980596	17981180	
chr22	18020150	18020578	
chr22	18037963	18038655	
chr22	18225164	18225786	
chr22	18237063	18237739	
chr22	18267785	18268524	
chr22	18271190	18271800	
chr22	18312572	18313302	
chr22	18374518	18374886	
chr22	18379115	18379736	
chr22	18435145	18435448	
chr22	18470494	18471373	
chr22	18483620	18484362	
chr22	18506958	18507860	
chr22	18513613	18514289	
chr22	18553775	18554273	
chr22	18558649	18559349	
chr22	18574864	18575540	
chr22	18575938	18576814	
chr22	18604538	18605214	
chr22	18639767	18640444	
chr22	18780508	18780707	
chr22	18841621	18842297	
chr22	18893519	18894195	
chr22	18894354	18895030	
chr22	18895721	18896548	
chr22	18899698	18900374	
chr22	18941674	18942439	
chr22	18957594	18958493	
chr22	18975288	18975696	
chr22	18986481	18987246	
chr22	19046045	19046721	
chr22	19061138	19061814	
chr22	19072594	19073368	
chr22	19073635	19074517	
chr22	19093598	19094274	
chr22	19108983	19109860	
chr22	19131968	19132719	
chr22	19155462	19156138	
chr22	19166699	19167495	
chr22	19205264	19205940	
chr22	19287433	19288109	
chr22	19418159	19419035	
chr22	19462034	19462710	
chr22	19465201	19465433	
chr22	19476858	19477534	
chr22	19617266	19618036	
chr22	19619638	19620165	
chr22	19628817	19629416	
chr22	19632891	19633567	
chr22	19666872	19667755	
chr22	19683223	19683550	
chr22	19705223	19706108	
chr22	19711136	19712138	
chr22	19717990	19718861	
chr22	19743986	19744469	
chr22	19754606	19754856	
chr22	19767697	19768577	
chr22	19788357	19789033	
chr22	19897355	19898028	
chr22	19928419	19929095	
chr22	19935042	19935823	
chr22	19940945	19941751	
chr22	19944854	19945530	
chr22	19949526	19950339	
chr22	19953392	19954268	
chr22	19957729	19958553	
chr22	20001042	20001224	
chr22	20004093	20004769	
chr22	20008726	20009402	
chr22	20015509	20015798	
chr22	20048280	20048956	
chr22	20072375	20072868	
chr22	20098591	20099187	
chr22	20104505	20104883	
chr22	20116846	20117024	
chr22	20117731	20118196	
chr22	20144332	20145038	
chr22	20167746	20168255	
chr22	20173844	20174719	
chr22	20225974	20226454	
chr22	20246116	20246590	
chr22	20255796	20256274	
chr22	20273102	20273814	
chr22	20287134	20288009	
chr22	20301059	20301735	
chr22	20304897	20305696	
chr22	20307178	20307854	
chr22	20772247	20772981	
chr22	20775007	20775683	
chr22	20785099	20785638	
chr22	20793336	20794220	
chr22	20810399	20811089	
chr22	20850517	20851344	
chr22	20906131	20907019	
chr22	20918318	20919320	
chr22	20922106	20922782	
chr22	20925492	20926311	
chr22	20937962	20938640	
chr22	20960291	20961042	
chr22	21051794	21052311	
chr22	21056284	21056960	
chr22	21058452	21059128	
chr22	21061906	21062788	
chr22	21095862	21096651	
chr22	21132016	21132692	
chr22	21138391	21139105	
chr22	21158196	21158668	
chr22	21212640	21213316	
chr22	21239523	21240452	
chr22	21271071	21271900	
chr22	21306455	21307158	
chr22	21311443	21312359	
chr22	21316030	21316690	
chr22	21336015	21336733	
chr22	21339084	21339760	
chr22	21375133	21375879	
chr22	21452189	21452865	
chr22	21456851	21457646	
chr22	21458236	21458912	
chr22	21802311	21802623	
chr22	21948085	21948522	
chr22	21978201	21978898	
chr22	21983288	21984806	
chr22	21986577	21987253	
chr22	21995567	21996222	
chr22	21997190	21997785	
chr22	21998389	21998558	
chr22	22000812	22001518	
chr22	22011557	22011989	
chr22	22067166	22067987	
chr22	22080927	22081664	
chr22	22221885	22222320	
chr22	22292154	22293353	
chr22	22306918	22307751	
chr22	22326458	22327320	
chr22	22339179	22339711	
chr22	22384751	22385427	
chr22	22414752	22415612	
chr22	22416136	22416407	
chr22	22454619	22455373	
chr22	22457410	22458096	
chr22	22464300	22464556	
chr22	22465197	22465771	
chr22	22479973	22480853	
chr22	22511015	22511655	
chr22	22519066	22519942	
chr22	22526119	22526327	
chr22	22549514	22550337	
chr22	22555367	22556063	
chr22	22560653	22561370	
chr22	22562207	22562611	
chr22	22589898	22590409	
chr22	22676027	22676988	
chr22	22696927	22697809	
chr22	22702574	22703256	
chr22	22711411	22712062	
chr22	22734742	22735147	
chr22	22751677	22751905	
chr22	22763507	22764177	
chr22	22776762	22777552	
chr22	22785672	22786488	
chr22	22815059	22815450	
chr22	22817513	22817796	
chr22	22818308	22818900	
chr22	22862848	22863562	
chr22	22874238	22874914	
chr22	22901299	22902199	
chr22	22918525	22919331	
chr22	22929254	22930026	
chr22	22936318	22937134	
chr22	22958599	22958988	
