22	16056518	
22	16056539	
22	16056586	
22	16056603	
22	16056640	
22	16056651	
22	16163115	
22	16163124	
22	16166602	
22	16166633	
22	16166662	
22	16166970	
22	16190429	
22	16223094	
22	16235928	
22	16333928	
22	16333944	
22	16333959	
22	16334013	
22	16334014	
22	16344226	
22	16344254	
22	16344266	
22	16344292	
22	16344302	
22	16344345	
22	16344355	
22	16344356	
22	16344411	
22	16344414	
22	16344465	
22	16344488	
22	16344524	
22	16344525	
22	16344548	
22	16344555	
22	16344588	
22	16344639	
22	16344665	
22	16344728	
22	16344839	
22	16344904	
22	16382568	
22	16382616	
22	16404736	
22	16404750	
22	16404761	
22	16404769	
22	16404890	
22	16404895	
22	16404897	
22	16404905	
22	16404927	
22	16405010	
22	16405028	
22	16405056	
22	16405068	
22	16405077	
22	16405091	
22	16405095	
22	16405115	
22	16405120	
22	16405138	
22	16405178	
22	16405179	
22	16405185	
22	16405204	
22	16405219	
22	16405226	
22	16405257	
22	16405311	
22	16405333	
22	16405364	
22	16405378	
22	16405380	
22	16405443	
22	16405459	
22	16491366	
22	16491382	
22	16491552	
22	16491691	
22	16491734	
22	16491740	
22	16491753	
22	16491757	
22	16491781	
22	16491814	
22	16491821	
22	16491823	
22	16500858	
22	16500865	
22	16500876	
22	16500956	
22	16501105	
22	16501126	
22	16523687	
22	16649739	
22	16649766	
22	16649806	
22	16649820	
22	16649870	
22	16649912	
22	16649934	
22	16649938	
22	16649942	
22	16650046	
22	16650062	
22	16650063	
22	16650074	
22	16650119	
22	16650135	
22	16650149	
22	16650190	
22	16650210	
22	16650267	
22	16650277	
22	16650288	
22	16650299	
22	16650301	
22	16650325	
22	16650344	
22	16650394	
22	16650417	
22	16650442	
22	16650488	
22	16650489	
22	16650565	
22	16650575	
22	16650580	
22	16650996	
22	16651010	
22	16651029	
22	16651034	
22	16651045	
22	16651062	
22	16651071	
22	16651118	
22	16651135	
22	16651147	
22	16651163	
22	16651287	
22	16651295	
22	16651332	
22	16651503	
22	16651530	
22	16651663	
22	16651679	
22	16651788	
22	16651869	
22	16651891	
22	16651944	
22	16651949	
22	16651957	
22	16651974	
22	16651995	
22	16652018	
22	16652072	
22	16652079	
22	16652095	
22	16652104	
22	16652117	
22	16652126	
22	16652260	
22	16652311	
22	16652333	
22	16652488	
22	16652489	
22	16652496	
22	16652512	
22	16652600	
22	16652634	
22	16652721	
22	16652727	
22	16652748	
22	16652782	
22	16652788	
22	16652803	
22	16652815	
22	16652816	
22	16652835	
22	16687602	
22	16848015	
22	16848038	
22	16848052	
22	16848054	
22	16848074	
22	16848079	
22	16848080	
22	16848083	
22	16848092	
22	16848104	
22	16848122	
22	16848131	
22	16848142	
22	16848144	
22	16848145	
22	16848165	
22	16848171	
22	16848204	
22	16848254	
22	16848281	
22	16848290	
22	16848291	
22	16848304	
22	16848307	
22	16848328	
22	16848336	
22	16848337	
22	16848339	
22	16848349	
22	16848359	
22	16848408	
22	16848420	
22	16848428	
22	16848446	
22	16848447	
22	16848470	
22	16848483	
22	16848484	
22	16848491	
22	16848493	
22	16848519	
22	16848520	
22	16848533	
22	16848545	
22	16848553	
22	16848589	
22	16848596	
22	16848597	
22	16848621	
22	16848625	
22	16848632	
22	16848633	
22	16848647	
22	16848657	
22	16848662	
22	16848669	
22	16848686	
22	16848723	
22	16848724	
22	16848743	
22	16848745	
22	16848747	
22	16848755	
22	16848761	
22	16848781	
22	16848787	
22	16848788	
22	16848819	
22	16848822	
22	16848823	
22	16848846	
22	16848867	
22	16848889	
22	16848891	
22	16848905	
22	16848971	
22	16848981	
22	16848984	
22	16848999	
22	16849002	
22	16849013	
22	16849056	
22	16849063	
22	16849081	
22	16849085	
22	16849092	
22	16849104	
22	16849105	
22	16849111	
22	16849154	
22	16849159	
22	16849163	
22	16849164	
22	16849180	
22	16849185	
22	16849189	
22	16849218	
22	16849229	
22	16849248	
22	16849252	
22	16849262	
22	16849283	
22	16849297	
22	16849300	
22	16849301	
22	16849337	
22	16849339	
22	16849356	
22	16849363	
22	16849389	
22	16849397	
22	16849401	
22	16849423	
22	16849431	
22	16849435	
22	16849439	
22	16849458	
22	16849470	
22	16849471	
22	16849484	
22	16849507	
22	16849519	
22	16849520	
22	16849524	
22	16849525	
22	16849535	
22	16849545	
22	16849556	
22	16849568	
22	16849573	
22	16849609	
22	16849616	
22	16849618	
22	16849627	
22	16849631	
22	16849646	
22	16849681	
22	16849690	
22	16849695	
22	16849711	
22	16849725	
22	16849751	
22	16849762	
22	16849764	
22	16849803	
22	16849823	
22	16849832	
22	16849843	
22	16849861	
22	16849871	
22	16849889	
22	16849911	
22	16849933	
22	16849934	
22	16849941	
22	16849946	
22	16849952	
22	16849971	
22	16849984	
22	16850007	
22	16850023	
22	16850037	
22	16850041	
22	16850062	
22	16850067	
22	16850089	
22	16850105	
22	16850106	
22	16850112	
22	16850115	
22	16850164	
22	16850178	
22	16850182	
22	16850185	
22	16850188	
22	16850189	
22	16850201	
22	16850205	
22	16850211	
22	16850215	
22	16850225	
22	16850230	
22	16850275	
22	16850281	
22	16850285	
22	16850297	
22	16850298	
22	16850303	
22	16850307	
22	16850308	
22	16850321	
22	16850330	
22	16850346	
22	16850349	
22	16850362	
22	16850371	
22	16850377	
22	16850394	
22	16850397	
22	16850421	
22	16850427	
22	16850437	
22	16850452	
22	16850453	
22	16850463	
22	16850468	
22	16850483	
22	16850496	
22	16850541	
22	16850591	
22	16850597	
22	16850612	
22	16850624	
22	16850634	
22	16850642	
22	16850671	
22	16850676	
22	16850696	
22	16850718	
22	16850744	
22	16850749	
22	16850752	
22	16850756	
22	16850759	
22	16850762	
22	16850849	
22	16850869	
22	16850888	
22	16850924	
22	16850925	
22	16850926	
22	16850927	
22	16850929	
22	16850944	
22	16850979	
22	16851004	
22	16851016	
22	16851017	
22	16851034	
22	16851042	
22	16851043	
22	16851044	
22	16851046	
22	16851048	
22	16851053	
22	16851076	
22	16851079	
22	16851081	
22	16851088	
22	16851089	
22	16851092	
22	16851096	
22	16851108	
22	16851114	
22	16851125	
22	16851130	
22	16851141	
22	16851150	
22	16851151	
22	16851158	
22	16851186	
22	16851187	
22	16851190	
22	16851208	
22	16851212	
22	16851225	
22	16851239	
22	16851242	
22	16851249	
22	16851260	
22	16851271	
22	16851276	
22	16851284	
22	16851290	
22	16851308	
22	16851327	
22	16851330	
22	16851331	
22	16851337	
22	16851339	
22	16851340	
22	16851356	
22	16851357	
