22	16122768	
22	16122778	
22	16122797	
22	16122818	
22	16122844	
22	16122847	
22	16122870	
22	16122875	
22	16122898	
22	16156195	
22	16156308	
22	16156361	
22	16156362	
22	16156401	
22	16156436	
22	16156506	
22	16156557	
22	16156580	
22	16156639	
22	16156714	
22	16156853	
22	16156966	
22	16157536	
22	16157562	
22	16157566	
22	16157606	
22	16157622	
22	16157623	
22	16157717	
22	16157764	
22	16157782	
22	16157828	
22	16157838	
22	16157840	
22	16157855	
22	16157889	
22	16157957	
22	16192656	
22	16192711	
22	16192725	
22	16200315	
22	16200328	
22	16200329	
22	16200357	
22	16200373	
22	16200406	
22	16200473	
22	16217412	
22	16217433	
22	16228299	
22	16228353	
22	16228408	
22	16228409	
22	16228462	
22	16288327	
22	16288409	
22	16288470	
22	16288482	
22	16288483	
22	16374567	
22	16374616	
22	16374677	
22	16404543	
22	16404553	
22	16404554	
22	16404600	
22	16404601	
22	16404606	
22	16404616	
22	16404623	
22	16404635	
22	16404650	
22	16404669	
22	16423843	
22	16423849	
22	16423855	
22	16423876	
22	16423911	
22	16423974	
22	16423975	
22	16423982	
22	16424115	
22	16466479	
22	16466481	
22	16466524	
22	16466761	
22	16466908	
22	16466909	
22	16466912	
22	16867377	
22	16867380	
22	16867381	
22	16867385	
22	16867394	
22	16867399	
22	16867400	
22	16867403	
22	16867409	
22	16867414	
22	16867451	
22	16867481	
22	16867535	
22	16867552	
22	16867560	
22	16867561	
22	16867600	
22	16867617	
22	16867625	
22	16867698	
22	16867918	
22	16867938	
22	16867956	
22	16867958	
22	16867983	
22	16868006	
22	16868036	
22	16868039	
22	16868045	
22	16868087	
22	16868120	
22	16868142	
22	16868143	
22	17001112	
22	17001134	
22	17001172	
22	17001367	
22	17081997	
22	17082157	
22	17082189	
22	17082222	
22	17082223	
22	17082230	
22	17082325	
22	17082338	
22	17082341	
22	17082345	
22	17082365	
22	17082375	
22	17082440	
22	17082471	
22	17082533	
22	17083393	
22	17083467	
22	17083548	
22	17083590	
22	17090459	
22	17090474	
22	17090488	
22	17090489	
22	17090524	
22	17090536	
22	17090554	
22	17090572	
22	17090575	
22	17090613	
22	17090624	
22	17090665	
22	17090680	
22	17090703	
22	17090711	
22	17090784	
22	17090818	
22	17090841	
22	17090862	
22	17090887	
22	17090888	
22	17090889	
22	17090899	
22	17090943	
22	17090948	
22	17090968	
22	17090970	
22	17090971	
22	17091000	
22	17091006	
22	17091022	
22	17091025	
22	17091026	
22	17091037	
22	17091067	
22	17091080	
22	17091086	
22	17091151	
22	17091185	
22	17091194	
22	17091196	
22	17091201	
22	17091219	
22	17178521	
22	17178526	
22	17178547	
22	17178586	
22	17178590	
22	17178600	
22	17178601	
22	17178605	
22	17178623	
22	17178643	
22	17178679	
22	17178684	
22	17178711	
22	17178715	
22	17178721	
22	17178734	
22	17178736	
22	17178755	
22	17178758	
22	17178799	
22	17488300	
22	17488302	
22	17488305	
22	17488309	
22	17488311	
22	17488360	
22	17488392	
22	17488405	
22	17488428	
22	17488430	
22	17488436	
22	17488441	
22	17488448	
22	17488469	
22	17488493	
22	17488500	
22	17488542	
22	17488564	
22	17488622	
22	17488669	
22	17488727	
22	17488794	
22	17488808	
22	17488816	
22	17488834	
22	17488852	
22	17488894	
22	17488938	
22	17488974	
22	17488983	
22	17488995	
22	17489005	
22	17489006	
22	17489085	
22	17489089	
22	17489124	
22	17489131	
22	17489151	
22	17489177	
22	17489181	
22	17516930	
22	17517063	
22	17517072	
22	17517105	
22	17517114	
22	17517126	
22	17517198	
22	17517255	
22	17517297	
22	17517298	
22	17517314	
22	17517388	
22	17517395	
22	17517427	
22	17517435	
22	17517450	
22	17517452	
22	17517459	
22	17517488	
22	17517492	
22	17517493	
22	17517520	
22	17517538	
22	17517540	
22	17517570	
22	17517599	
22	17517631	
22	17517668	
22	17517672	
22	17517683	
22	17517711	
22	17517722	
22	17517765	
22	17517831	
22	17517864	
22	17517952	
22	17517994	
22	17518178	
22	17518183	
22	17518188	
22	17518227	
22	17518236	
22	17518251	
22	17518261	
22	17518291	
22	17518296	
22	17518346	
22	17518372	
22	17518383	
22	17518429	
22	17518435	
22	17564612	
22	17564626	
22	17564683	
22	17564698	
22	17564699	
22	17564729	
22	17564736	
22	17564751	
22	17564803	
22	17564809	
22	17564810	
22	17564824	
22	17564848	
22	17564864	
22	17564907	
22	17564952	
22	17564968	
22	17564989	
22	17564990	
22	17564991	
22	17565549	
22	17565555	
22	17565575	
22	17565708	
22	17565728	
22	17565748	
22	17565776	
22	17565777	
22	17565780	
22	17565783	
22	17565807	
22	17565818	
22	17565846	
22	17565848	
22	17565849	
22	17565856	
22	17565887	
22	17565888	
22	17565895	
22	17565932	
22	17565940	
22	17565949	
22	17565959	
22	17565974	
22	17565989	
22	17566000	
22	17566001	
22	17566011	
22	17566045	
22	17566051	
22	17566131	
22	17566192	
22	17566206	
22	17566229	
22	17566288	
22	17566297	
22	17566328	
22	17566375	
22	17566385	
22	17566393	
22	17566397	
22	17566410	
22	17566448	
22	17566504	
22	17566522	
22	17566707	
22	17566753	
22	17566864	
22	17566873	
22	17566874	
22	17566897	
22	17566974	
22	17589447	
22	17589462	
22	17589490	
22	17589516	
22	17589519	
22	17589521	
22	17589567	
22	17589602	
22	17589625	
22	17589639	
22	17589666	
22	17589669	
22	17589723	
22	17589741	
22	17589753	
22	17589794	
22	17589795	
22	17589798	
22	17589825	
22	17589856	
22	17589877	
22	17589928	
22	17589948	
22	17589957	
22	17589971	
22	17589983	
22	17589994	
22	17590006	
22	17590037	
22	17590047	
22	17590102	
22	17590147	
22	17590173	
22	17590178	
22	17590180	
22	17590185	
22	17590189	
22	17590209	
22	17590269	
22	17590285	
22	17600575	
22	17600672	
22	17600674	
22	17600689	
22	17600719	
22	17600761	
22	17600887	
22	17600890	
22	17600892	
