chr22	10713117	10713285	
chr22	10722604	10722926	
chr22	10727933	10728152	
chr22	10773437	10773629	
chr22	10780398	10780557	
chr22	10782311	10782508	
chr22	10961444	10961790	
chr22	11027870	11028093	
chr22	11036846	11037137	
chr22	11042222	11042406	
chr22	11043423	11043597	
chr22	11054028	11054332	
chr22	11055994	11056321	
chr22	11062674	11062842	
chr22	11065971	11066320	
chr22	11068027	11068241	
chr22	11212133	11212464	
chr22	11213262	11213466	
chr22	11285659	11285909	
chr22	11326356	11326658	
chr22	11357146	11357307	
chr22	11360722	11360923	
chr22	11597372	11597587	
chr22	11616491	11616677	
chr22	11618055	11618401	
chr22	11973954	11974286	
chr22	12167072	12167260	
chr22	12198764	12198957	
chr22	12399911	12400164	
chr22	12401980	12402322	
chr22	12435603	12435844	
chr22	12601812	12602382	
chr22	12815698	12815948	
chr22	15631446	15631741	
chr22	15775801	15775977	
chr22	15929503	15929658	
chr22	16061753	16061925	
chr22	16145778	16146122	
chr22	16146230	16146435	
chr22	16146988	16147247	
chr22	16153869	16154042	
chr22	16391549	16391867	
chr22	16419199	16419371	
chr22	16527851	16528052	
chr22	16558287	16558548	
chr22	16558635	16558813	
chr22	16585493	16585702	
chr22	16586257	16586552	
chr22	16587094	16587315	
chr22	16589190	16589525	
chr22	16591206	16591505	
chr22	16594077	16594392	
chr22	16594495	16594677	
chr22	16600911	16601071	
chr22	16601146	16601496	
chr22	16601655	16601940	
chr22	16602043	16602231	
chr22	16602248	16602404	
chr22	16602506	16602721	
chr22	16602758	16602972	
chr22	16602983	16603184	
chr22	16603408	16603732	
chr22	16604655	16605002	
chr22	16613770	16614101	
chr22	16614972	16615271	
chr22	16615284	16615487	
chr22	16615644	16615973	
chr22	16616446	16616735	
chr22	16675408	16675643	
chr22	16680048	16680211	
chr22	16680283	16680435	
chr22	16700517	16700667	
chr22	16714622	16714965	
chr22	16717545	16717891	
chr22	16718021	16718318	
chr22	16721989	16722330	
chr22	16722591	16722939	
chr22	16760254	16760410	
chr22	16772621	16772956	
chr22	16773369	16773590	
chr22	16774646	16774995	
chr22	16775170	16775518	
chr22	16776007	16776337	
chr22	16783880	16784225	
chr22	16794467	16794755	
chr22	16804950	16805255	
chr22	16805872	16806114	
chr22	16807508	16807800	
chr22	16811035	16811369	
chr22	16819340	16819588	
chr22	16824779	16825017	
chr22	16825148	16825304	
chr22	16825326	16825671	
chr22	16829608	16829853	
chr22	16837592	16837875	
chr22	16846560	16846839	
chr22	16850559	16850792	
