chr22	50783367	50783868	
chr22	50780316	50780546	
chr22	50775121	50775622	
chr22	50759800	50760454	
chr22	50757155	50757265	
chr22	50731784	50733955	
chr22	50727845	50728686	
chr22	50726658	50726986	
chr22	50718911	50721829	
chr22	50713609	50714089	
chr22	50702301	50702631	
chr22	50700315	50701141	
chr22	50699868	50700262	
chr22	50696077	50697028	
chr22	50691599	50691831	
chr22	50687141	50687588	
chr22	50676308	50676817	
chr22	50672305	50676058	
chr22	50670567	50670688	
chr22	50656189	50656390	
chr22	50641722	50642755	
chr22	50640233	50640556	
chr22	50627895	50628686	
chr22	50626175	50626371	
chr22	50622935	50623262	
chr22	50620488	50622690	
chr22	50620068	50620081	
chr22	50613843	50614035	
chr22	50610096	50610740	
chr22	50602535	50602576	
chr22	50600029	50602156	
chr22	50582359	50583590	
chr22	50582251	50582263	
chr22	50581393	50581602	
chr22	50575608	50577159	
chr22	50570050	50570069	
chr22	50568284	50569468	
chr22	50562677	50563720	
chr22	50548204	50548215	
chr22	50546074	50547445	
chr22	50545293	50545944	
chr22	50544758	50544769	
chr22	50544104	50544704	
chr22	50542485	50542496	
chr22	50541616	50542137	
chr22	50541109	50541120	
chr22	50541001	50541012	
chr22	50539104	50540127	
chr22	50538134	50538695	
chr22	50532250	50532261	
chr22	50528801	50532222	
chr22	50528380	50528391	
chr22	50524668	50527104	
chr22	50524608	50524617	
chr22	50524594	50524603	
chr22	50523194	50524193	
chr22	50515834	50516575	
chr22	50509965	50509978	
chr22	50506710	50508826	
chr22	50505189	50505198	
chr22	50502780	50503323	
chr22	50497806	50498962	
chr22	50489244	50489835	
chr22	50487137	50487150	
chr22	50486742	50486757	
chr22	50485330	50486295	
chr22	50484658	50484673	
chr22	50484488	50484499	
chr22	50482358	50482369	
chr22	50481995	50482229	
chr22	50481719	50481733	
chr22	50481537	50481548	
chr22	50479574	50480195	
chr22	50476955	50476975	
chr22	50475142	50475560	
chr22	50475094	50475115	
chr22	50475046	50475057	
chr22	50473633	50474241	
chr22	50473229	50473612	
chr22	50469504	50470504	
chr22	50456865	50457167	
chr22	50449844	50449857	
chr22	50421870	50422072	
chr22	50411986	50412177	
chr22	50403239	50404115	
chr22	50399671	50400364	
chr22	50398900	50398911	
chr22	50396564	50397695	
chr22	50387786	50388160	
chr22	50387290	50387733	
chr22	50366594	50366909	
chr22	50365740	50365927	
chr22	50342104	50343745	
chr22	50334612	50334625	
chr22	50331242	50331255	
chr22	50326939	50327440	
chr22	50322398	50322570	
chr22	50318521	50318533	
chr22	50313651	50316201	
chr22	50310920	50311589	
chr22	50310278	50310620	
chr22	50307121	50307132	
chr22	50303473	50306634	
chr22	50301898	50301918	
chr22	50300153	50300794	
chr22	50297283	50297297	
chr22	50292963	50294843	
chr22	50292773	50292784	
chr22	50292388	50292401	
chr22	50281723	50283304	
chr22	50275506	50276657	
chr22	50274377	50274639	
chr22	50271797	50271808	
chr22	50271726	50271747	
chr22	50270844	50270984	
chr22	50270512	50270526	
chr22	50269743	50270324	
chr22	50268964	50268975	
chr22	50268735	50268746	
chr22	50268462	50268477	
chr22	50267295	50268142	
chr22	50260959	50262044	
chr22	50252030	50252916	
chr22	50250478	50251524	
chr22	50249397	50250396	
chr22	50247924	50247937	
chr22	50244243	50247096	
chr22	50241747	50241758	
chr22	50241712	50241732	
chr22	50241468	50241479	
chr22	50241078	50241433	
chr22	50236534	50237685	
chr22	50219289	50219733	
chr22	50213534	50213549	
chr22	50213478	50213493	
chr22	50209650	50211001	
chr22	50207778	50207789	
chr22	50207760	50207771	
chr22	50206332	50207474	
chr22	50205163	50205311	
chr22	50200043	50203643	
chr22	50199981	50199992	
chr22	50199924	50199935	
chr22	50191287	50191488	
chr22	50190555	50190566	
chr22	50184443	50187643	
chr22	50183983	50184264	
chr22	50173427	50173438	
chr22	50171524	50171535	
chr22	50169661	50171488	
chr22	50151530	50151906	
chr22	50148963	50149714	
chr22	50146074	50147951	
chr22	50145631	50146060	
chr22	50144080	50144394	
chr22	50141653	50142489	
chr22	50140132	50140151	
chr22	50140008	50140019	
chr22	50129183	50130014	
chr22	50119870	50119888	
chr22	50118443	50119099	
chr22	50114144	50115030	
chr22	50112043	50113043	
chr22	50111258	50111269	
chr22	50102443	50106643	
chr22	50102054	50102065	
chr22	50082443	50087843	
chr22	50059258	50059269	
chr22	50057293	50058651	
chr22	50056333	50056346	
chr22	50029743	50030820	
chr22	50027313	50028804	
chr22	50016881	50017486	
chr22	50012303	50013264	
chr22	50009792	50011372	
chr22	50007843	50008514	
chr22	50007107	50007122	
chr22	50006113	50006834	
chr22	50005085	50005096	
chr22	49998002	49999794	
chr22	49993254	49993765	
chr22	49976632	49976650	
chr22	49976571	49976584	
chr22	49976447	49976461	
chr22	49971004	49971019	
chr22	49970967	49970983	
chr22	49970912	49970928	
chr22	49969650	49970411	
chr22	49966814	49968552	
chr22	49966328	49966716	
chr22	49966294	49966305	
chr22	49959577	49964008	
chr22	49958721	49958922	
chr22	49958637	49958658	
chr22	49954467	49954478	
chr22	49950896	49953708	
chr22	49949925	49950308	
chr22	49948737	49949858	
chr22	49946497	49947378	
chr22	49943530	49943544	
chr22	49942880	49943247	
chr22	49942048	49942249	
chr22	49937343	49937358	
chr22	49937313	49937328	
chr22	49934898	49937015	
chr22	49934380	49934391	
chr22	49934266	49934277	
chr22	49933520	49933531	
chr22	49929976	49931528	
chr22	49929541	49929917	
chr22	49922095	49923896	
chr22	49918087	49919018	
chr22	49871515	49871864	
chr22	49868004	49868019	
chr22	49867324	49867931	
chr22	49867308	49867318	
chr22	49852617	49856248	
chr22	49849572	49849593	
chr22	49838996	49839010	
chr22	49838964	49838978	
chr22	49834789	49834800	
chr22	49833537	49834108	
chr22	49829480	49832318	
chr22	49827841	49828318	
chr22	49827384	49827396	
chr22	49826722	49827031	
chr22	49826200	49826215	
chr22	49825437	49826008	
chr22	49824030	49824581	
chr22	49815547	49816158	
chr22	49807147	49808747	
chr22	49797958	49797973	
chr22	49789712	49791223	
chr22	49789394	49789702	
chr22	49787158	49787169	
chr22	49772902	49772916	
chr22	49770087	49770799	
chr22	49767256	49767655	
chr22	49760140	49761398	
chr22	49754839	49754854	
chr22	49753792	49754726	
chr22	49724547	49725279	
chr22	49724257	49724270	
chr22	49724240	49724253	
chr22	49724223	49724236	
chr22	49724047	49724062	
chr22	49703747	49706347	
chr22	49700947	49702747	
chr22	49659008	49659026	
chr22	49656947	49658747	
chr22	49656924	49656936	
chr22	49655528	49655774	
chr22	49632509	49633063	
chr22	49593207	49593218	
chr22	49586799	49587681	
chr22	49585116	49585687	
chr22	49583592	49584867	
chr22	49582392	49582843	
chr22	49548965	49549141	
chr22	49548207	49548958	
chr22	49527884	49527899	
chr22	49525561	49526792	
chr22	49515460	49515822	
chr22	49514895	49514914	
chr22	49512014	49512027	
chr22	49511535	49511548	
chr22	49504301	49504312	
chr22	49503503	49503514	
chr22	49502197	49502498	
chr22	49492838	49493198	
chr22	49488816	49489387	
chr22	49487746	49488387	
chr22	49470361	49470372	
chr22	49467014	49467025	
chr22	49462840	49463263	
chr22	49462227	49462672	
chr22	49450356	49450707	
chr22	49434182	49434522	
chr22	49384139	49384147	
chr22	49384094	49384108	
chr22	49384056	49384069	
chr22	49384018	49384029	
chr22	49372850	49372861	
chr22	49372803	49372814	
chr22	49369029	49369481	
chr22	49331621	49331644	
chr22	49305075	49305576	
chr22	49235829	49236500	
chr22	49209819	49210151	
chr22	49203779	49204370	
chr22	49174972	49174990	
chr22	49119608	49119920	
chr22	49052468	49052480	
chr22	49046369	49046929	
chr22	49024964	49024975	
chr22	49017766	49017781	
chr22	49015463	49016924	
chr22	49014343	49014984	
chr22	49012593	49013154	
chr22	49011623	49012564	
chr22	48979572	48979828	
chr22	48976211	48976221	
chr22	48968260	48968661	
chr22	48943555	48944198	
chr22	48942297	48942697	
chr22	48938696	48938711	
chr22	48894361	48894752	
chr22	48842282	48842510	
chr22	48837752	48837770	
chr22	48783767	48784178	
chr22	48782144	48783435	
chr22	48720072	48720346	
chr22	48702523	48703163	
chr22	48700651	48701120	
chr22	48692896	48693310	
chr22	48663199	48663663	
chr22	48644367	48644385	
chr22	48637311	48637341	
chr22	48606085	48606096	
chr22	48606029	48606048	
chr22	48606007	48606019	
chr22	48594524	48595145	
chr22	48585874	48586655	
chr22	48575970	48577952	
chr22	48574392	48575545	
chr22	48566643	48567923	
chr22	48555246	48555450	
chr22	48517697	48518047	
chr22	48517078	48517333	
chr22	48492105	48493356	
chr22	48488283	48489311	
chr22	48369720	48371499	
chr22	48353643	48354564	
chr22	48351619	48352305	
chr22	48297548	48297566	
chr22	48277617	48277628	
chr22	48276973	48277301	
chr22	48261742	48262000	
chr22	48254413	48255084	
chr22	48198671	48198681	
chr22	48188184	48188427	
chr22	48097918	48098918	
chr22	48089918	48090659	
chr22	48084118	48084918	
chr22	48053671	48053682	
chr22	48004283	48004294	
chr22	48001284	48001298	
chr22	47928516	47929147	
chr22	47884458	47884475	
chr22	47878721	47878735	
chr22	47842258	47842452	
chr22	47837675	47838030	
chr22	47836798	47837333	
chr22	47835872	47835887	
chr22	47807839	47808290	
chr22	47776454	47776639	
chr22	47736657	47736668	
chr22	47736066	47736647	
chr22	47727897	47727912	
chr22	47724937	47724948	
chr22	47691641	47691661	
chr22	47678219	47678465	
chr22	47631276	47632197	
chr22	47627043	47627214	
chr22	47575146	47575897	
chr22	47495349	47495380	
chr22	47495311	47495342	
chr22	47495288	47495301	
chr22	47475140	47475161	
chr22	47460556	47461667	
chr22	47460235	47460250	
chr22	47452119	47452643	
chr22	47430649	47431034	
chr22	47410078	47410089	
chr22	47378593	47379845	
chr22	47337328	47337343	
chr22	47337297	47337309	
chr22	47328590	47329762	
chr22	47318349	47318679	
chr22	47318191	47318202	
chr22	47307508	47307526	
chr22	47307484	47307503	
chr22	47292653	47292668	
chr22	47280924	47281848	
chr22	47275555	47276146	
chr22	47213538	47214287	
chr22	47200416	47200426	
chr22	47191467	47192182	
chr22	47181071	47181085	
chr22	47169307	47169897	
chr22	47164829	47165140	
chr22	47154325	47155176	
chr22	47151701	47151902	
chr22	47151670	47151681	
chr22	47149143	47149153	
chr22	47143463	47143474	
chr22	47139323	47139364	
chr22	47129847	47130278	
chr22	47125649	47125932	
chr22	47111779	47111790	
chr22	47107445	47107824	
chr22	47101919	47103350	
chr22	47094744	47095299	
chr22	47093031	47093682	
chr22	47092951	47092974	
chr22	47086799	47087380	
chr22	47072696	47072706	
chr22	47053992	47054003	
chr22	47053705	47053723	
chr22	47049156	47049657	
chr22	47039494	47039505	
chr22	47038199	47038810	
chr22	47007420	47007430	
chr22	46996610	46996981	
chr22	46993529	46994270	
chr22	46985487	46985498	
chr22	46971193	46971553	
chr22	46970890	46970901	
chr22	46966198	46966528	
chr22	46943632	46943643	
chr22	46933439	46936735	
chr22	46931545	46932396	
chr22	46929090	46930014	
chr22	46903206	46903458	
chr22	46895804	46896060	
chr22	46881942	46881958	
chr22	46864293	46864776	
chr22	46854154	46854505	
chr22	46853650	46854015	
chr22	46847608	46848389	
